5.012381046199933200e-04,0.000000000000000000e+00,-4.801059067249298096e-01
0.000000000000000000e+00,5.214689970067093710e-04,-2.809129655361175537e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
